Review,Hasil Perbandingan
"['masuk', 'parkiran', 'langsung', 'suruh', 'bayar', 'korang', 'wahana', 'berbayar', 'atv', 'k', 'xputaran']",Negative
"['tempatnya', 'cocok', 'kuliner', 'n', 'main', 'anak']",Positive
"['suasananya', 'oke', 'spot', 'foto', 'sayangnya', 'berbayar', 'kalo', 'tuker', 'koin', 'pasar', 'apungnya', 'dikenain', 'biaya', '', 'kalo', 'tuker', 'rb', 'jad', 'rb']",Negative
"['tempatnya', 'nyaman', 'sejuk', 'pohon', 'ak', 'toilet', 'makan', 'tersedia', 'makanannya', 'beragam', 'lumayan', 'harga', 'berkisar', 'rbrban']",Positive
"['salah', 'wajib', 'wisatawan', 'jauh', 'bandung']",Positive
"['salah', 'wisata', 'recomended', 'liburan', 'keluarga', 'dipintu', 'masuk', 'wellcome', 'drink', 'menukar', 'tiket', 'transaksi', 'disana', 'coin', 'ditempat', 'penukaran', 'coin', 'ditambah', 'pajak', '']",Positive
"['manteephharga', 'makanan', 'minuman', 'ga', 'mahalvariasi', 'makanan', 'oke', 'welcome', 'drinknya', 'ga', 'mainmain', 'yees', 'segeeer']",Positive
"['tempatnya', 'luas', 'bagus', 'banget', 'spot', 'fotonya', 'wahana', 'bermain', 'rekomen', 'banget']",Positive
"['salah', 'spot', 'wisata', 'lembang', 'bandung', 'pilihan', 'kuliner', 'masakan', 'tradisional', 'lengkap', 'enak', 'menarikcocok', 'wisata', 'keluarga', 'kulinermakanan', 'enak', 'makanan', 'tradisional']",Positive
"['floating', 'market', 'lembang', 'cocok', 'liburan', 'keluarga', 'pemandangan', 'asri', 'bersih', 'wahan', 'perahu', 'sepeda', 'air', 'atv', 'rainbow', 'slide', 'makanan', 'jual', 'perahu', 'pembayarannya', 'coin']",Positive
"['lokasi', 'floating', 'market', 'dibandung', 'barat', 'pilihan', 'wahana', 'rekreasi', 'keluarga', 'menyediakan', 'pilihan', 'spot', 'berfoto', 'edukasi', 'anak']",Neutral
"['kl', 'kesini', 'wkt', 'byr', 'tiket', 'masuk', 'mintalah', 'tiket', 'petugas', 'krn', 'kl', 'sdh', 'dlm', 'tnp', 'tiket', 'b', 'ditukarkan', 'minuman', 'jwb', 'an', 'petugas', 'konter', 'penukaran', 'tiket', 'sgt', 'mengecewakan', 'gak', 'gak', 'dikasih', 'tiket', 'woo', 'petugas', 'jeplak', 'omongannya', 'kejadian', 'sabtu', '', 'agustus', 'jam']",Negative
"['bagus', 'pilihan', 'wahana', 'cocok', 'liburan', 'keluarga']",Positive
"['asik', 'healing', 'bersma', 'keluarga', 'anak', 'balita', 'sd', 'thnbanyak', 'wahan', 'permainan', 'seru', 'dicobamakananya', 'serutinggal', 'beli', 'koin', 'ditukarkan', 'perahumurah', 'meriah', 'dr', 'harga', 'rb']",Positive
"['makanannya', 'gada', 'enak', 'nyobain', 'sekian', 'nunggunya', 'rameee', 'pa', 'ksni', 'desakan', 'aplg', 'dah', 'susah', 'dptnya', 'lmyn', 'sejuk', 'krn', 'bandung', 'tempatnya', 'luas', 'lmyn', 'oke', 'binatangnya', 'soangnya', 'lucu']",Positive
"['kesini', 'pa', 'udah', 'capek', 'keliling', 'jd', 'gak', 'sempet', 'coba', 'raimbow', 'slide', 'rainbow', 'gardennya', 'tiket', 'masuk', 'k', 'jajannya', 'lumayan', 'mahal', 'ngga']",Neutral
"['worth', 'the', 'family', 'trip', 'wahana', 'mesti', 'bayar', 'harganya', 'ga', 'mahal', 'pilihan', 'kuliner']",Positive
"['konsep', 'pasar', 'apung', 'ditepian', 'telaga', 'permainan', 'telusuran', 'taman', 'celosia', 'semarang', 'taman', 'santera', 'de', 'lafonte', 'pujon', 'malang']",Positive
"['seruu', 'tempatnya', 'luas', 'banget', 'puas', 'banget', 'kelilingin', 'permainan', 'udaranya', 'sejuk', 'dingin', 'tiket', 'masuk', 'murah', 'meriah', 'spot', 'foto']",Positive
"['nyobain', 'sate', 'maranggi', 'enak', 'lemaknya', 'harganya', 'rb', 'porsi', 'makanan', 'aja', 'ya', 'menunya', 'kali', 'kesini', 'dibandingkan', '', 'menurun', 'ikannya', 'banget']",Positive
"['bagus', 'bangeeet', 'nyaa', 'cocok', 'acara', 'keluarga', 'ghedering', 'lhooo']",Positive
"['klau', 'kendaraan', 'angkot', 'l', 'warna', 'cream', 'turun', 'langsung', 'floating']",Neutral
"['tempatnya', 'nyaman', 'jual', 'aksesoris', 'kenangkenangan', 'spot', 'fotofoto']",Positive
"['tempatnya', 'luas', 'banget', 'dalem', 'nikmatin', 'sensasi', 'belanja', 'pasar', 'terapung', 'memutari', 'danau', 'perahu', 'bebek', 'human', 'claw', 'machine', 'mesin', 'capit', 'manusia', 'spot', 'foto', 'pilihan', 'kostum']",Positive
"['berkali²', 'kesini', 'suka', 'krn', 'alami', 'berwisata', 'olahraga', 'krn', 'jalan', 'menikmati', 'pemandangan', 'taman²', 'kolam', 'buatan', 'kebun', 'bunga', 'pohon', 'ikan²', 'ma', 'danau']",Positive
"['masuk', 'area', 'kota', 'mini', 'dikenakan', 'biaya', 'rbkepala', 'sdh', 'ak', 'area', 'floating', 'market', 'tiket', 'ditukar', 'minuman', 'bermain', 'area', 'kota', 'mini', 'diharuskan', 'membeli', 'tiket', 'bermain', 'seharga', 'rbpermainan']",Positive
"['destinasi', 'wisata', 'terkenal', 'lembang', 'bandung', 'ramah', 'anak', 'tersedia', 'spot', 'wisata', 'jajanan', 'game', 'rumah', 'kelinci', 'perosotan', 'raksasa', 'sewa', 'kostum', 'parkiran', 'luas', 'area', 'wisata', 'rapi', 'pembelian', 'stand', 'makanan', 'minuman', 'coin', 'loket', 'coin']",Positive
"['liburan', 'weekend', 'rekomen', 'anak', 'byk', 'wahana', 'tiket', 'terjangkau', 'kuliner', 'byk', 'pilihan', 'sesuai', 'selera']",Positive
"['beragam', 'fasilitas', 'hiburan', 'dinikmati', 'tempatnya', 'luas', 'cocok', 'dinikmati', 'liburan', 'keluarga']",Positive
"['tempatnya', 'enak', 'ga', 'kayak', 'cocok', 'liburan', 'keluarga']",Positive
"['tempatnya', 'bagus', 'cm', 'sayang', 'kemari', 'kesiangan', 'jd', 'panas', 'bgttp', 'rekomen', 'ksini', 'ajak', 'family', 'tempatnya', 'bener', 'nice']",Positive
"['kesini', 'musim', 'liburan', 'parkirnya', 'luas', 'jam', '', 'ga', 'masuk', 'udah', 'padat', 'pengunjung', 'udah', 'aja']",Positive
"['so', 'far', 'so', 'good', 'so', 'nice', 'permainannya', 'lumayan', 'spot', 'foto', 'pemandangannya', 'bagus', 'ngenakeun', 'pokoq', 'na', 'mah']",Positive
"['tempatnya', 'luas', 'baguss', 'banget', 'pintu', 'masuk', 'ujung', 'seruseru', 'best', 'recommend', 'ajak', 'keluarga', 'bermain']",Positive
"['cocok', 'liburan', 'keluarga', 'teman', 'harga', 'tiket', '', 'ribu', 'orang', 'konsepnya', 'unik', 'membeli', 'makanan', 'perahu']",Positive
"['first', 'time', 'kesini', 'ajak', 'anak', 'senang', 'banget', 'kapal', 'pirate', 'jajanan', 'spot', 'photo', 'rapi', 'recommend', 'bawa', 'keluarga', 'kesini']",Positive
"['namanya', 'floating', 'matket', 'terkenal', 'pasar', 'apungnya', 'membayar', 'koin', 'ditukarkan', 'ksir']",Negative
"['tempatnya', 'enak', 'food', 'hunter', 'suka', 'makan', 'cocok', 'kesini', 'nih', 'permainan', 'fasilitas', 'lengkap']",Positive
"['nuansa', 'wahananya', 'rekomendasi', 'acara', 'keluarga', 'group', 'segar', 'udaranya', 'polusi', 'udara', 'kendaraan', 'wahana', 'air', 'hewan', 'resto', 'lumayan', 'memenuhi', 'kebutuhan', 'keluarga']",Positive
"['masuknya', 'bayar', 'rb', 'perorang', 'parkir', 'mobil', 'hiburannya', 'rainbow', 'slidenya', 'mantapp', 'harganya', 'rb', 'perorang', 'dewasa']",Positive
"['lembang', 'lupa', 'mampir', 'membeli', 'susu', 'oleh', 'beraneka', 'ragam', 'pilihannya', 'lapar', 'haus', 'melepas', 'penat', 'foodcourt', 'makanan', 'berat', 'sekedar', 'makan', 'cemilan', 'kembang', 'tahutahu', 'gorengpisang', 'goreng', 'minum', 'kopi', 'susu', 'dijual', 'berwarna', 'putih', 'kuning', 'dihasilkan', 'kunyit', 'ramai', 'weekend', 'rombongan', 'wisatawan', 'berlibur', 'bandung', 'parkir', 'luas', 'lokasi', 'luas']",Positive
"['pusat', 'bandung', 'luas', 'ga', 'ramai', 'kesana', 'weekend', 'pabrik', 'bolu', 'susu', 'lembang', 'pabrik', 'susu', 'lembang', 'harga', 'lumayan', 'mahal', 'permainan', 'anak']",Neutral
"['kesini', 'tujuh', 'ramai', 'pergi', 'tapikondisi', 'sepi', 'perubahan', 'signifikan', 'tata', 'letak', 'makanan', 'susu', 'lembut', 'jajan', 'aneka', 'jajanan']",Negative
"['review', '', 'bjo', 'banana', 'crispy', 'doang', 'sblhnya', 'lupa', 'krn', 'ga', 'foto', 'dicobain', 'gaada', 'enak', 'jd', 'difoto', 'cmn', 'spy', 'inget', 'susunya', 'ga', 'cocok', 'byk', 'makanan', 'disana', 'pa', 'ksana', 'super', 'rame', 'gadapat', 'jd', 'cmn', 'nyobain', 'makanan', 'ginian', 'ga', 'berat']",Positive
"['tempatnya', 'oke', 'jelasin', 'kakanya', 'cocok', 'anakanak', 'tiket', 'masuknya', 'wonderland', 'lumayan', 'murah', 'emg', 'panas', 'banget', 'topi', 'sii', 'enak', 'mainnya', 'soremalem', 'kayanya', 'adem']",Positive
"['drive', 'thru', 'beli', 'susu', 'lbang', 'harga', 'oer', 'box', 'rb', 'langsung', 'goreng', 'pesan', 'biar', 'enak', 'kondisi', 'dingin', 'goreng', 'lokasi', 'food', 'court', 'penjelasan', 'prose', 'oembuatan', 'susu', 'lembang']",Positive
"['pusat', 'oleholeh', 'komplit', 'aneka', 'makanan', 'khas', 'bandung', 'harga', 'terjangkau', 'aneka', 'bolu', 'susu', 'aneka', 'snack', 'ringan', 'basreng', 'sosis', 'pia', 'susu', 'lembang', 'pisang', 'goreng', 'lainlain', 'food']",Neutral
"['penasaran', 'susu', 'lembang', 'kesini', 'luas', 'parkirannya', 'luas', 'sepi', 'banget', 'gak', 'pengunjung', 'pa', 'puasa', 'yaa']",Positive
"['tau', 'kalo', 'susu', 'main', 'anak', 'gak', 'luas', 'seh', 'ngasuh', 'anak', 'tiket', 'masuknya', 'mahal', 'sdh', 'dpt', 'kuda', 'dewasa', 'anak', 'ya', 'duduk', 'aja', 'alias', 'ngejedog']",Positive
"['pusat', 'kuliner', 'khas', 'bandung', 'terbesar', 'lembang', 'wajib', 'dikunjungi', 'bandung', 'kuliner', 'khas', 'bandung', 'harga', 'terjangkau']",Neutral
"['beli', 'x', 'dsni', 'enak', 'tiramisunya', 'eh', 'x', 'kasih', 'basi', 'pdhal', 'perjalanan', 'ga', 'sampe', '', 'jam', 'lgsg', 'masukin', 'kulkas']",Positive
"['one', 'stop', 'destination', 'pergi', 'anak', 'pa', 'lembang', 'wonderland', 'cantikkk', 'main', 'anak', 'food', 'court', 'pusat', 'oleh', 'parkiran', 'luas', 'toilet', 'gratis', 'kereen']",Positive
"['sepi', 'ya', 'pusat', 'kemacetan', 'fasilitas', 'lainya', 'beragam', 'mudah', 'an', 'team', 'marketingnya', 'ide', 'promosikan', 'dijadikan', 'tujuan', 'utama', 'wisata', 'lembang']",Positive
"['x', 'kesini', 'letaknya', 'strategis', 'jalan', 'raya', 'lembang', 'dr', 'asep', 'strawberry']",Neutral
"['cocok', 'pergi', 'keluarga', 'tempatnya', 'lumayan', 'bagus', 'yah', 'gak', 'beda', 'pujasera', 'bagus', 'krn', 'pandemi', 'jd', 'perawatan', 'dijadikan', 'tujuan', 'wisata', 'kota', 'bandung']",Positive
"['kalo', 'bandung', 'lupa', 'mampir', 'kesini', 'pa', 'kesini', 'pa', 'promo', 'pake', 'debit', 'bri', 'beli', '', 'gratis', '']",Positive
"['makananya', 'relatif', 'enakenak', 'khas', 'susu', 'susu', 'kedele', 'tempe', 'kejunya']",Neutral
"['tempatnya', 'luas', 'wisata', 'edukasi', 'pembuatan', 'faslitas', 'memadai', 'area', 'parkir', 'luas', 'toilet', 'mushola', 'playground', 'restaurant', 'oleholeh', 'area', 'pembuatan', 'masi', 'cocok', 'pelajar', 'lintas', 'kurikulum']",Positive
"['tahunya', 'enak', 'recommended', 'pojok', 'otakotak', 'enak', 'kuda', 'ribu', 'salah', 'putar']",Positive
"['kali', 'kesini', 'nyaman', 'kalo', 'posisi', 'kasirnya', 'ditambah', '', 'biar', 'nyaman']",Positive
"['mentah', 'matang', 'batagor', 'kembang', 'jahe']",Neutral
"['jajan', 'khas', 'lembang', 'super', 'lengkaptahu', 'bandungnya', 'top', 'banana', 'crispy', 'batagor', 'pie', 'susu', 'lembang', 'pabrik', 'sambelnya', 'kucoba', 'semuaada', 'wonderland', 'anak', 'beli', 'tiket', 'masuk', 'rp', '', 'rb', 'anakpara', 'penggemar', 'tanaman', 'hias']",Positive
"['jajanan', 'enak', 'bervariasi', 'pengunjung', 'betah', 'makannya', 'dijaga', 'kebersihannya', 'lalat', 'super', 'mengganggu', 'org', 'menikmati', 'makanan', 'x', 'kendalanya']",Positive
"['tempatnya', 'luas', 'meja', 'lesehan', 'isinya', 'food', 'courtkumpulan', 'pedagang', 'kaki']",Neutral
"['iseng', 'kesini', 'pagi', 'biar', 'ga', 'kena', 'macet', 'biar', 'pagi', 'ramai', 'one', 'stop', 'shopping', 'kuliner', 'khas', 'bandung', 'sistem', 'pesan', 'bayar', 'kasir', 'menyebar', 'trus', 'terima', 'orderan']",Positive
"['susu', 'lembang', 'komplek', 'pusat', 'daerah', 'lembang']",Neutral
"['makanan', 'parkiran', 'luasjajanan']",Neutral
"['kalo', 'leluasa', 'belanja', 'enak', 'pilih', 'weekdaysbut', 'kalo', 'liburan', 'keluarga', 'emang', 'enak', 'weekend', 'kudu', 'siap', 'mamacetan', 'wehsecara', 'kalo', 'bawa', 'anak', 'tuh', 'yaenak', 'banget', 'kalo', 'kesini', 'b', 'main', 'makan']",Positive
['lokasi'],Positive
"['susu', 'lembang', 'berimprovisasi', 'mengembangkan', 'usahanya', 'menjual', 'product', 'unggulannya', 'jenis', 'susu', 'mentega', 'mentah', 'sdh', 'saji', 'sdh', 'menyediakan']",Positive
"['tempatnya', 'luas', 'tersedia', 'pilihan', 'restoran', 'toko', 'khas', 'lembang', 'beragam', 'produk', 'susu', 'lembut', 'dimakan', 'digoreng', 'kering']",Neutral
"['beli', 'kalo', 'lembang', 'beli', 'aneka', 'pie', 'susu', 'susu', 'kedelai', 'tempatnya', 'luas', 'tersedia', 'lahan', 'parkir', 'toilet']",Neutral
"['beli', 'susu', 'favoritsegala', 'makanan', 'tersedia', 'foodcourtnyaada', 'mesin', 'atm', 'bca', 'jdi', 'gak', 'takut', 'kehabisan', 'uangpaling', 'nikmat', 'kesana', 'pa', 'hujan', 'trs', 'beli', 'susu', 'goreng', 'susu', 'kedelai', 'panasnya']",Positive
"['wisata', 'susu', 'pusatnya', 'lembang', 'bandung', 'insyaallah', 'bikin', 'happy', 'keluarga', 'mampir', 'smoga', 'slalu', 'dlm', 'sehat', 'wal', 'afiat', 'senantiasa', 'dlm', 'perlindungan', 'allah', 'swt']",Positive
"['jatuh', 'cinta', 'sm', 'kopi', 'baso', 'goreng', 'syomay']",Positive
"['beli', 'oleholeh', 'khas', 'lembang', 'susu', 'lembang', 'tahunya', 'emng', 'beda', 'dibandingkan', 'beli', 'lembut', 'halus', 'laper', 'makan', 'makanan', 'makanan', 'khas']",Neutral
"['lembang', 'pusat', 'oleholeh', 'khas', 'bandung', 'bolu', 'khas', 'lembang', 'sampe', 'susu', 'lembang', 'terkenal', 'hasil', 'ternak', 'susu', 'sapi', 'diolah', 'jenis', 'makanan', 'minuman']",Neutral
"['melegenda', 'kulinernya', 'pabrik', 'pembuatannya', 'komplek', 'parkir', 'pelataran', 'luas']",Neutral
"['luas', 'kulineran', 'men', 'mushola', 'adatempat', 'bermain', 'anak', 'adasewa', 'kuda', 'adasip', 'ok']",Neutral
"['pusatnya', 'susu', 'dijual', 'mentah', 'digoreng', 'saji', 'pillihan', 'oleholeh', 'bandung', 'dibeli', 'penggemar', 'lupa', 'mampir']",Positive
"['makanannya', 'enak', 'suasana', 'tradisional']",Positive
"['kali', 'langsung', 'kupat', 'makan', 'siang', 'pilihan', 'jatuh', 'kupat', 'susu', 'bumbunya', 'kerasa', 'kupat', 'tahunya', 'lembut', 'coba', 'silahkan', 'pilihan']",Negative
"['namanya', 'susu', 'lembangdisini', 'oleh', 'sistemnya', 'kayak', 'food', 'court', 'kebun', 'strawberry', 'sate', 'rumah', 'sosis', 'susu', 'adaharga', 'nggak', 'mahal', 'standar', 'nyaman', 'parkir', 'luas']",Positive
"['lapangan', 'parkir', 'luas', 'drive', 'thru', 'kalo', 'beli', 'mushola', 'bersih', 'luas', 'juaga', 'susu', 'produk', 'telur', 'puyuh', 'susu', 'kedelai', 'susu', 'murni', 'aneka', 'stamd', 'makanan', 'seblak', 'gejrot', 'ayams']",Positive
"['bermain', 'anak', 'keluarga', 'mainan', 'spot', 'photo', 'cocok', 'acara', 'keluarga']",Neutral
"['susu', 'lembang', '', 'bentuk', 'kotakpanjang', '', 'warna', 'putihkuning', 'ketahanan', 'produk', 'diluar', 'ruangan', 'bertahan', 'hari', 'd', 'kulkas', 'hari', 'bahan', 'pengawet', 'pewarna', 'alami', 'kunyit']",Positive
"['pagi', 'mobil', 'mobil', 'masuk', 'kasih', 'stok', 'huruhara', 'gak', 'ganggu', 'banget', 'stand', 'stand', 'lengkap', 'fresh', 'from', 'the', 'oven']",Positive
"['tempatnya', 'luas', 'area', 'bermain', 'anak', 'parkir', 'd', 'bus', 'pariwisata', 'masuk', 'oleh', 'dibawa', 'pulang', 'mushola', 'didepan']",Positive
"['kecewa', 'beli', 'drivethru', 'fresh', '', 'hr', 'msk', 'kulkas', 'ud', 'lendir', 'jamuran', 'kalo', 'beli', 'dlm', 'aman', 'sampe', 'hr', 'msh', 'bagus', 'fresh']",Positive
"['lokasi', 'nyaman', 'makanannya']",Positive
"['banana', 'crispy', 'kembang', 'enaaaaaakkkk']",Neutral
"['wajib', 'kalo', 'lewatin', 'lembang', 'sistemnya', 'drive', 'thru', 'beli', 'pa', 'weekday', 'ngga', 'ngantri', 'tahunya', 'udah', 'dingin']",Neutral
"['lokasi', 'rumah', 'susu', 'lembang', 'bertebaran', 'beraneka', 'oleh', 'cemilan', 'yoghurt', 'bollen', 'banana', 'crispy', 'susu', 'murni', 'sambel']",Neutral
"['', 'lokasi', 'jual', 'beli', 'produksi', '', 'bolu', 'susu', 'bika', 'ambon', 'varian', 'bolu', 'susuny', 'ga', 'tanggal', 'exp', 'kotaknya', 'jd', 'mengirangira', 'harganya', 'rbukotak', 'bolu', 'susu']",Negative
"['terletak', 'berdekatan', 'floating', 'market', 'lembang', 'lembang', 'enak', 'selera', 'lembut', 'texture', 'tahunya', 'bangunan', 'toko', 'lembang', 'unik', 'pom', 'bensin', 'drive', 'thru', 'pembelian']",Positive
"['cocok', 'cari', 'oleh', 'lembang', 'lumayan', 'lengkap', 'harga', 'relatif', 'lbh', 'mahal']",Neutral
"['beli', 'oleh²', 'olahan', 'susu', 'oleh²', 'disajikan', 'salah', 'satunya', 'susu', 'goreng', 'sumedang', 'isinya', 'padat', 'lembut', 'layaknya', 'susu']",Positive
"['lokasi', 'jl', 'raya', 'lembang', 'tepatnya', 'diaebelah', 'kiri', 'jl', 'arah', 'bandung', 'tempatnya', 'luas', 'asik', 'kuliner', 'jalan', 'jalan', 'tersedia', 'makanan', 'minuman', 'susu', 'pencinta', 'binatang', 'bermain', 'kelinci']",Positive
"['one', 'stop', 'shopping', 'pabriknyaalias', 'langsung', 'oven']",Negative
"['menikmati', 'pembuatannya', 'langsung', 'parkiran', 'luas', 'tempatnya', 'nyaman', 'fasilitas', 'drive', 'thru', 'memfasilitasi', 'pengunjung', 'malas', 'turun', 'mobil', 'fasilitas', 'atm']",Positive
"['ukuran', 'harga', 'pricy', 'ya', 'target', 'market', 'orangorang', 'memilih', 'oleholeh', 'khas', 'bandung', 'store', 'kota', 'saran']",Negative
"['lokasi', 'pusat', 'lembang', 'jalan', 'utama', 'camilan', 'camilan', 'ganjal', 'perut', 'main', 'anak', 'tersedia', 'wonderland', 'kuda', 'parkir', 'luas', 'masuk', 'gratis', 'meja', 'makan', 'lesehan']",Positive
"['aneka', 'ragam', 'oleh', 'khas', 'lembangtempatnya', 'nyaman', 'area', 'liburan', 'keluarga', 'lokasi', 'strategis', 'jalur', 'lembang', 'bandung']",Positive
"['nyaman', 'enak', 'tumbuhan', 'susu', 'bikin', 'nagih', 'enak', 'mantap', 'pokona', 'lembang', 'bandung', 'lengkap', 'rasana', 'lamun', 'teu', 'nyicipin', 'makanan', 'susu', 'mantap', 'jiwa']",Positive
"['tempatnya', 'luas', 'variasi', 'menu', 'makanan', 'susu', 'enak', 'serabinya', 'top', 'cocok', 'santai', 'muter', 'lembang', 'suka', 'pisang', 'goreng', 'keju', 'mantap']",Positive
"['susu', 'enak', 'mantap', 'lembut', 'banget', 'ketipu', 'beli', 'susu', 'isi', 'isi', 'isinya', 'dikit', 'banget', 'enakan', 'beli', 'susu']",Positive
"['susunya', 'enak', 'lembut', 'jual', 'batagor', 'enak', 'suasananya', 'lumayan', 'ramai', 'liburan']",Positive
"['ukuran', 'tahunya', 'harganya', 'pc', 'mahal', 'kecap', 'cocolannya', 'enak']",Positive
"['pabrik', 'bolu', 'susu', 'lembang', 'nyaman', 'area', 'lembang', 'hangat', 'cocok', 'istirahat', 'berlibur', 'kota', 'bandung', 'masuk']",Positive
"['menjual', 'susu', 'aneka', 'oleholeh', 'harhganya', 'standar', 'kualitas', 'menerima', 'pembayaran', 'ovo', 'atm', 'bca', 'dalamnnya', 'layanan', 'drive', 'thru', 'terbatas']",Positive
"['salah', 'alternatif', 'oleholeh', 'lembang', 'produknya', 'susu', 'murni', 'yoghurt', 'batagor', 'aneka', 'cemilan', 'brownie', 'susu']",Neutral
"['makanan', 'beli', 'foto', 'susu', 'mantap', 'ngangenin', 'saran', 'beli', 'susu', 'langsung', 'matang', 'tambahi', 'saus', 'kecap', 'cocol', 'gitu', 'biar', 'mantap']",Positive
"['kulineran', 'makanan', 'khas', 'bandung', 'kue', 'molen', 'aneka', 'makanan', 'berbahan', 'tahuaneka', 'gorengan']",Neutral
"['adem', 'indah', 'jajanan', 'kue', 'endol']",Positive
"['mantap', 'tuk', 'ajak', 'kel', 'berliburtmpt', 'santaipermainan', 'tuk', 'anak', 'mesjid', 'bersih', 'toilet', 'lumayan', 'bersih', 'parkir', 'luas', 'n', 'murah', 'aneka', 'makanan', 'enak', 'bnyk', 'memanjakan', 'peruttop']",Positive
"['banten', 'namanya', 'leumeung', 'kalo', 'leuput', 'enak', 'beli', 'menikmati', 'prose', 'pembakarannya', 'harga', 'bersahabat', 'menggargai', 'prosea', 'rp', '']",Positive
"['pusat', 'oleholeh', 'foodcourt', 'area', 'lembang', 'makanan', 'jajanan', 'bervariasi', 'rekomended', 'ya', 'susu', 'pisang', 'crispy', 'kalo', 'jalan', 'area', 'lembang', 'wajib', 'mampir', 'apr', '']",Negative
"['tahunya', 'enak', 'tempatnya', 'luas', 'cocok', 'main', 'keluarga', 'teman', 'makanan', 'yougurt', 'bulu', 'susu', 'makanan', 'makanan', 'ciri', 'khas', 'harga', 'kompetitip']",Positive
"['lembang', 'makan', 'wajib', 'siniuntuk', 'senang', 'jajandi', 'makanan', 'lainnyajuga', 'bolu', 'susu', 'lembang', 'varian', 'd', 'sinijangan', 'lupa', 'beli', 'susu', 'strawberry']",Positive
"['tempatnya', 'bagus', 'tahunya', 'enak', 'harganya', 'gak', 'ramah', 'kantong', 'tahunya', 'kayak']",Neutral
"['tempatnya', 'luas', 'parkiran', 'luas', 'toiletnya', 'bersih', 'penjual', 'ramah', 'aq', 'suka', 'banana', 'crispy', 'mantapks']",Positive
"['tahunya', 'enak', 'lembut', 'cocok', 'oleholeh', 'nyicipin', 'langsung', 'panas', 'biar', 'greget']",Positive
"['jualan', 'goreng', 'susu', 'kacang', 'ajar', 'banget', 'gaya', 'ga', 'cocok', 'kerja', 'orang', 'uda', 'kerja', 'minyak', 'uda', 'kotor', 'banget', 'ga', 'ganti', 'aduh', 'pokoknya', 'stand']",Negative
"['parkirannya', 'luas', 'dibelakang', 'foodcort', 'makan', 'berat', 'ringan']",Positive
"['jd', 'favorit', 'beli', 'lembang', 'susu', 'juara', 'lembut', 'gurih', 'b', 'beli', 'uda', 'mateng', 'mentah', 'pilihan', 'spt', 'pie', 'susu', 'banana', 'crispy', 'bolu', 'lembang', 'cemilan', 'rekomen', 'pie']",Positive
"['area', 'olehnya', 'beli', 'plus']",Neutral
"['menginap', 'nyaman', 'berendam', 'air', 'panas', 'ciater', 'lokasi', 'strategis', 'pinggir', 'jalan', 'wisata', 'lembang', 'kamar', 'luas', 'dpt', 'free', 'breakfast', 'udara', 'dingin', 'sejuk', 'harga', 'lumayan', 'dpt', 'promo', 'traveloka']",Positive
"['tempatnya', 'dipinggir', 'jalan', 'utama', 'tahunya', 'k', 'isi', '', 'enak', 'tahuny', 'aluuus', 'banget', 'susu', 'kedelai', 'k', 'beli', 'mentahnya', 'dibawa', 'pulang', 'dsebelahnya', 'makanan', 'kaya', 'foodcourt']",Positive
"['pecinta', 'recommended', 'harga', 'normal', 'suasana', 'enjoy', 'pelayanan', 'rekomendasi', 'lover', 'pencari', 'parkir', 'luas', 'suasana', 'ramai', 'pastinya', 'beraneka', 'patut', 'dicoba']",Positive
